seed,week,time,true_rt,value,.lower,.upper,.width,.point,.interval
1,0,78,0.8053469999999999,0.9786387083107422,0.918923415001126,1.0398405595170217,0.5,median,qi
1,0,79,0.8048609999999999,0.9786387083107422,0.918923415001126,1.0398405595170217,0.5,median,qi
1,0,80,0.828865749097414,0.9786387083107422,0.918923415001126,1.0398405595170217,0.5,median,qi
1,0,81,0.8536147333203428,0.9786387083107422,0.918923415001126,1.0398405595170217,0.5,median,qi
1,0,82,0.8790235563047583,0.9786387083107422,0.918923415001126,1.0398405595170217,0.5,median,qi
1,0,83,0.9052186849586088,0.9786387083107422,0.918923415001126,1.0398405595170217,0.5,median,qi
1,0,84,0.9321939991440203,0.9786387083107422,0.918923415001126,1.0398405595170217,0.5,median,qi
1,1,85,0.959875719118928,1.2206391611207064,1.1171784476112152,1.3212170631823754,0.5,median,qi
1,1,86,0.9886676224761238,1.2206391611207064,1.1171784476112152,1.3212170631823754,0.5,median,qi
1,1,87,1.018231337585944,1.2206391611207064,1.1171784476112152,1.3212170631823754,0.5,median,qi
1,1,88,1.0484664188111288,1.2206391611207064,1.1171784476112152,1.3212170631823754,0.5,median,qi
1,1,89,1.0796107773780943,1.2206391611207064,1.1171784476112152,1.3212170631823754,0.5,median,qi
1,1,90,1.1115543442429814,1.2206391611207064,1.1171784476112152,1.3212170631823754,0.5,median,qi
1,1,91,1.1444808741738868,1.2206391611207064,1.1171784476112152,1.3212170631823754,0.5,median,qi
1,2,92,1.178302082704768,1.5027743880170628,1.3849652008863544,1.635744128420641,0.5,median,qi
1,2,93,1.2129709449792458,1.5027743880170628,1.3849652008863544,1.635744128420641,0.5,median,qi
1,2,94,1.248785606550632,1.5027743880170628,1.3849652008863544,1.635744128420641,0.5,median,qi
1,2,95,1.2855838055322593,1.5027743880170628,1.3849652008863544,1.635744128420641,0.5,median,qi
1,2,96,1.323405,1.5027743880170628,1.3849652008863544,1.635744128420641,0.5,median,qi
1,2,97,1.36238373294914,1.5027743880170628,1.3849652008863544,1.635744128420641,0.5,median,qi
1,2,98,1.4023497674370389,1.5027743880170628,1.3849652008863544,1.635744128420641,0.5,median,qi
1,3,99,1.4432729629232417,1.6938952215992675,1.572581862758652,1.8332560018439883,0.5,median,qi
1,3,100,1.485201847375907,1.6938952215992675,1.572581862758652,1.8332560018439883,0.5,median,qi
1,3,101,1.5282586111913097,1.6938952215992675,1.572581862758652,1.8332560018439883,0.5,median,qi
1,3,102,1.5727578064485974,1.6938952215992675,1.572581862758652,1.8332560018439883,0.5,median,qi
1,3,103,1.618161029934016,1.6938952215992675,1.572581862758652,1.8332560018439883,0.5,median,qi
1,3,104,1.6646990832373183,1.6938952215992675,1.572581862758652,1.8332560018439883,0.5,median,qi
1,3,105,1.7124526893210312,1.6938952215992675,1.572581862758652,1.8332560018439883,0.5,median,qi
1,4,106,1.7611452392758515,1.7596848713191435,1.6236911384741286,1.9227812454033293,0.5,median,qi
1,4,107,1.810755728455561,1.7596848713191435,1.6236911384741286,1.9227812454033293,0.5,median,qi
1,4,108,1.8613238649822408,1.7596848713191435,1.6236911384741286,1.9227812454033293,0.5,median,qi
1,4,109,1.9132699908908672,1.7596848713191435,1.6236911384741286,1.9227812454033293,0.5,median,qi
1,4,110,1.965556732078043,1.7596848713191435,1.6236911384741286,1.9227812454033293,0.5,median,qi
1,4,111,2.018782252910457,1.7596848713191435,1.6236911384741286,1.9227812454033293,0.5,median,qi
1,4,112,2.073814169088054,1.7596848713191435,1.6236911384741286,1.9227812454033293,0.5,median,qi
1,5,113,2.129025,1.868895026979052,1.7294193340704516,2.0310194046027084,0.5,median,qi
1,5,114,2.119225,1.868895026979052,1.7294193340704516,2.0310194046027084,0.5,median,qi
1,5,115,2.10885,1.868895026979052,1.7294193340704516,2.0310194046027084,0.5,median,qi
1,5,116,2.098425,1.868895026979052,1.7294193340704516,2.0310194046027084,0.5,median,qi
1,5,117,2.086925,1.868895026979052,1.7294193340704516,2.0310194046027084,0.5,median,qi
1,5,118,2.075,1.868895026979052,1.7294193340704516,2.0310194046027084,0.5,median,qi
1,5,119,2.06095,1.868895026979052,1.7294193340704516,2.0310194046027084,0.5,median,qi
1,6,120,2.046675,1.9382877543736812,1.79573151618757,2.1120530213206488,0.5,median,qi
1,6,121,2.03085,1.9382877543736812,1.79573151618757,2.1120530213206488,0.5,median,qi
1,6,122,2.0138,1.9382877543736812,1.79573151618757,2.1120530213206488,0.5,median,qi
1,6,123,1.99545,1.9382877543736812,1.79573151618757,2.1120530213206488,0.5,median,qi
1,6,124,1.97515,1.9382877543736812,1.79573151618757,2.1120530213206488,0.5,median,qi
1,6,125,1.954975,1.9382877543736812,1.79573151618757,2.1120530213206488,0.5,median,qi
1,6,126,1.9332,1.9382877543736812,1.79573151618757,2.1120530213206488,0.5,median,qi
1,7,127,1.909675,1.757576161515895,1.6224620483034802,1.9086800526577992,0.5,median,qi
1,7,128,1.88545,1.757576161515895,1.6224620483034802,1.9086800526577992,0.5,median,qi
1,7,129,1.858825,1.757576161515895,1.6224620483034802,1.9086800526577992,0.5,median,qi
1,7,130,1.83045,1.757576161515895,1.6224620483034802,1.9086800526577992,0.5,median,qi
1,7,131,1.8007,1.757576161515895,1.6224620483034802,1.9086800526577992,0.5,median,qi
1,7,132,1.7702,1.757576161515895,1.6224620483034802,1.9086800526577992,0.5,median,qi
1,7,133,1.738475,1.757576161515895,1.6224620483034802,1.9086800526577992,0.5,median,qi
1,8,134,1.70625,1.4641612868889835,1.357021354631694,1.5724979174471971,0.5,median,qi
1,8,135,1.670475,1.4641612868889835,1.357021354631694,1.5724979174471971,0.5,median,qi
1,8,136,1.63335,1.4641612868889835,1.357021354631694,1.5724979174471971,0.5,median,qi
1,8,137,1.597425,1.4641612868889835,1.357021354631694,1.5724979174471971,0.5,median,qi
1,8,138,1.5591,1.4641612868889835,1.357021354631694,1.5724979174471971,0.5,median,qi
1,8,139,1.516275,1.4641612868889835,1.357021354631694,1.5724979174471971,0.5,median,qi
1,8,140,1.475325,1.4641612868889835,1.357021354631694,1.5724979174471971,0.5,median,qi
1,9,141,1.435525,1.1231812445911693,1.0358246202073291,1.204510006453538,0.5,median,qi
1,9,142,1.39285,1.1231812445911693,1.0358246202073291,1.204510006453538,0.5,median,qi
1,9,143,1.351,1.1231812445911693,1.0358246202073291,1.204510006453538,0.5,median,qi
1,9,144,1.308225,1.1231812445911693,1.0358246202073291,1.204510006453538,0.5,median,qi
1,9,145,1.26545,1.1231812445911693,1.0358246202073291,1.204510006453538,0.5,median,qi
1,9,146,1.223925,1.1231812445911693,1.0358246202073291,1.204510006453538,0.5,median,qi
1,9,147,1.1815,1.1231812445911693,1.0358246202073291,1.204510006453538,0.5,median,qi
1,10,148,1.141325,0.886865249982991,0.821261873915663,0.9597133177955286,0.5,median,qi
1,10,149,1.09935,0.886865249982991,0.821261873915663,0.9597133177955286,0.5,median,qi
1,10,150,1.057975,0.886865249982991,0.821261873915663,0.9597133177955286,0.5,median,qi
